,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,last_fico_range_high,last_fico_range_low,pub_rec_bankruptcies,debt_settlement_flag
434,18000.0,18000.0,17836.58060102186, 60 months, 11.71%,397.77,B,B3,< 1 year,RENT,40000.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,AZ,18.18,0.0,1999-12-01 00:00:00,735.0,739.0,0.0,6.0,0.0,12806.0,68.8,499.0,0.0,0.0,N
435,23000.0,23000.0,23000.0, 36 months,  7.90%,719.68,A,A4,2 years,MORTGAGE,137000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,TX,8.13,0.0,1991-11-01 00:00:00,755.0,759.0,1.0,11.0,0.0,17564.0,60.8,669.0,665.0,0.0,N
436,20000.0,20000.0,19523.207736449, 60 months, 16.77%,494.59,D,D2,10+ years,RENT,60000.0,Verified,Dec-2011,Charged Off,debt_consolidation,CA,9.46,0.0,1995-03-01 00:00:00,700.0,704.0,2.0,13.0,0.0,16326.0,41.0,664.0,660.0,0.0,N
437,6000.0,6000.0,6000.0, 60 months, 17.58%,151.0,D,D4,3 years,RENT,30120.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,NY,15.54,0.0,2003-11-01 00:00:00,670.0,674.0,0.0,8.0,0.0,8136.0,80.6,684.0,680.0,0.0,N
438,7000.0,7000.0,7000.0, 36 months,  8.90%,222.28,A,A5,1 year,RENT,46000.0,Verified,Dec-2011,Fully Paid,credit_card,VA,7.9,0.0,2002-08-01 00:00:00,715.0,719.0,1.0,7.0,0.0,8717.0,76.5,499.0,0.0,0.0,N
439,21000.0,21000.0,20975.0, 36 months, 12.69%,704.45,B,B5,8 years,MORTGAGE,135000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,OH,8.52,0.0,2000-02-01 00:00:00,705.0,709.0,1.0,11.0,0.0,30361.0,63.0,684.0,680.0,0.0,N
440,8250.0,8250.0,8250.0, 36 months,  7.51%,256.67,A,A3,,MORTGAGE,31500.0,Verified,Dec-2011,Fully Paid,debt_consolidation,MD,17.87,0.0,1981-12-01 00:00:00,755.0,759.0,4.0,17.0,0.0,7521.0,10.4,684.0,680.0,0.0,N
441,13000.0,13000.0,13000.0, 36 months,  9.91%,418.93,B,B1,10+ years,RENT,65000.0,Verified,Dec-2011,Fully Paid,credit_card,CA,8.82,0.0,2001-12-01 00:00:00,705.0,709.0,0.0,10.0,0.0,22554.0,75.9,724.0,720.0,0.0,N
442,18000.0,18000.0,18000.0, 36 months,  6.62%,552.67,A,A2,2 years,MORTGAGE,78000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,TX,6.35,0.0,1992-03-01 00:00:00,790.0,794.0,0.0,8.0,0.0,16136.0,25.0,809.0,805.0,0.0,N
443,7200.0,7200.0,7175.0, 36 months,  6.03%,219.14,A,A1,5 years,MORTGAGE,60000.0,Not Verified,Dec-2011,Fully Paid,other,AZ,2.54,0.0,1996-05-01 00:00:00,790.0,794.0,0.0,6.0,0.0,3859.0,6.0,779.0,775.0,0.0,N
444,16500.0,16500.0,16500.0, 36 months,  8.90%,523.93,A,A5,10+ years,RENT,48000.0,Not Verified,Dec-2011,Fully Paid,credit_card,UT,13.1,0.0,2000-05-01 00:00:00,720.0,724.0,0.0,7.0,0.0,21329.0,87.1,719.0,715.0,0.0,N
445,8125.0,8125.0,8125.0, 36 months,  7.90%,254.24,A,A4,< 1 year,RENT,25000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,IL,24.34,0.0,1999-04-01 00:00:00,730.0,734.0,1.0,13.0,0.0,19296.0,63.6,679.0,675.0,0.0,N
446,18800.0,18800.0,18750.0, 36 months,  7.51%,584.89,A,A3,3 years,MORTGAGE,82000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,13.76,1.0,1988-12-01 00:00:00,765.0,769.0,0.0,14.0,0.0,14477.0,17.3,799.0,795.0,0.0,N
447,26800.0,26800.0,26800.0, 36 months, 19.03%,982.79,E,E2,10+ years,MORTGAGE,82000.0,Source Verified,Dec-2011,Fully Paid,credit_card,CA,21.59,0.0,1981-01-01 00:00:00,710.0,714.0,1.0,12.0,0.0,26919.0,98.0,709.0,705.0,0.0,N
448,19200.0,19200.0,19200.0, 36 months,  7.90%,600.78,A,A4,5 years,MORTGAGE,42000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,OK,19.66,0.0,2000-11-01 00:00:00,730.0,734.0,0.0,13.0,0.0,28727.0,72.2,714.0,710.0,0.0,N
449,12875.0,8475.0,8184.320179930575, 60 months, 17.58%,213.28,D,D4,3 years,RENT,27600.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,18.7,0.0,2001-04-01 00:00:00,695.0,699.0,1.0,4.0,0.0,5595.0,86.1,669.0,665.0,0.0,N
450,4000.0,4000.0,4000.0, 36 months, 12.42%,133.67,B,B4,5 years,MORTGAGE,38000.0,Not Verified,Dec-2011,Fully Paid,credit_card,OH,19.64,0.0,2002-07-01 00:00:00,690.0,694.0,1.0,11.0,0.0,11130.0,52.7,619.0,615.0,0.0,N
451,4000.0,4000.0,4000.0, 36 months, 16.29%,141.21,D,D1,4 years,RENT,35000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,9.22,0.0,2003-09-01 00:00:00,665.0,669.0,0.0,7.0,0.0,8247.0,83.5,539.0,535.0,0.0,N
452,12000.0,12000.0,12000.0, 36 months,  9.91%,386.7,B,B1,10+ years,OWN,33000.0,Not Verified,Dec-2011,Fully Paid,credit_card,CA,18.8,0.0,1990-09-01 00:00:00,715.0,719.0,0.0,5.0,0.0,17229.0,74.9,734.0,730.0,0.0,N
453,2625.0,2625.0,2625.0, 36 months, 11.71%,86.83,B,B3,10+ years,MORTGAGE,52800.0,Not Verified,Dec-2011,Fully Paid,medical,NV,14.52,0.0,2003-11-01 00:00:00,690.0,694.0,2.0,8.0,0.0,8343.0,65.2,699.0,695.0,0.0,N
454,18000.0,18000.0,17387.67974457975, 60 months, 13.49%,414.09,C,C1,10+ years,MORTGAGE,40900.0,Verified,Dec-2011,Fully Paid,debt_consolidation,AR,13.7,0.0,2000-09-01 00:00:00,720.0,724.0,1.0,10.0,0.0,11963.0,62.6,744.0,740.0,0.0,N
455,7000.0,7000.0,7000.0, 36 months,  9.91%,225.58,B,B1,10+ years,RENT,73882.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,PA,11.45,0.0,1993-04-01 00:00:00,695.0,699.0,0.0,10.0,0.0,16783.0,38.1,824.0,820.0,0.0,N
456,11300.0,11300.0,11300.0, 36 months, 12.69%,379.06,B,B5,7 years,MORTGAGE,36000.0,Not Verified,Dec-2011,Fully Paid,credit_card,FL,16.33,0.0,1998-06-01 00:00:00,690.0,694.0,1.0,9.0,0.0,18905.0,74.7,609.0,605.0,0.0,N
457,4000.0,4000.0,4000.0, 36 months,  9.91%,128.9,B,B1,10+ years,MORTGAGE,130000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,10.05,0.0,1997-12-01 00:00:00,720.0,724.0,3.0,12.0,0.0,13212.0,85.0,699.0,695.0,0.0,N
458,8000.0,8000.0,8000.0, 36 months,  6.03%,243.49,A,A1,10+ years,MORTGAGE,57200.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,SC,4.72,0.0,1993-05-01 00:00:00,790.0,794.0,0.0,18.0,0.0,7764.0,6.8,779.0,775.0,0.0,N
459,14400.0,14400.0,14400.0, 36 months, 18.25%,522.41,D,D5,5 years,RENT,51871.0,Verified,Dec-2011,Charged Off,debt_consolidation,RI,7.82,0.0,2006-03-01 00:00:00,660.0,664.0,0.0,5.0,0.0,8092.0,79.3,599.0,595.0,0.0,N
460,4375.0,4375.0,4375.0, 36 months, 12.42%,146.2,B,B4,2 years,OWN,15000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,13.92,0.0,2006-11-01 00:00:00,695.0,699.0,0.0,3.0,0.0,2847.0,74.9,539.0,535.0,0.0,N
461,4100.0,4100.0,4100.0, 36 months,  7.51%,127.56,A,A3,9 years,MORTGAGE,70197.0,Not Verified,Dec-2011,Fully Paid,credit_card,LA,6.58,0.0,2001-05-01 00:00:00,735.0,739.0,1.0,7.0,0.0,24138.0,72.1,754.0,750.0,0.0,N
462,6000.0,6000.0,6000.0, 36 months,  8.90%,190.52,A,A5,7 years,RENT,47000.0,Verified,Dec-2011,Fully Paid,other,OH,14.43,0.0,1995-01-01 00:00:00,710.0,714.0,3.0,8.0,0.0,3917.0,31.4,589.0,585.0,0.0,N
463,4200.0,4200.0,4200.0, 60 months, 17.27%,105.0,D,D3,9 years,RENT,43000.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,AZ,10.13,0.0,1996-11-01 00:00:00,695.0,699.0,1.0,9.0,0.0,8843.0,77.0,509.0,505.0,0.0,N
464,4000.0,4000.0,4000.0, 36 months,  6.62%,122.82,A,A2,6 years,MORTGAGE,120000.0,Source Verified,Dec-2011,Fully Paid,home_improvement,NC,3.89,0.0,1997-02-01 00:00:00,760.0,764.0,1.0,13.0,0.0,11947.0,24.4,779.0,775.0,0.0,N
465,3000.0,3000.0,3000.0, 36 months, 10.65%,97.72,B,B2,10+ years,MORTGAGE,86004.0,Not Verified,Dec-2011,Charged Off,other,NJ,13.37,0.0,1997-12-01 00:00:00,705.0,709.0,2.0,8.0,0.0,23964.0,64.6,584.0,580.0,0.0,N
466,5400.0,5400.0,5400.0, 36 months, 12.69%,181.15,B,B5,10+ years,MORTGAGE,75000.0,Not Verified,Dec-2011,Fully Paid,car,TX,8.8,0.0,1992-01-01 00:00:00,670.0,674.0,0.0,6.0,0.0,10376.0,68.7,784.0,780.0,0.0,N
467,15000.0,15000.0,15000.0, 36 months, 16.29%,529.51,D,D1,1 year,RENT,110000.0,Verified,Dec-2011,Charged Off,small_business,TX,21.99,2.0,1998-11-01 00:00:00,670.0,674.0,0.0,12.0,0.0,40370.0,84.1,504.0,500.0,0.0,N
468,20000.0,20000.0,19523.421916715783, 60 months, 18.64%,514.86,E,E1,3 years,MORTGAGE,80000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,AZ,23.47,0.0,2001-01-01 00:00:00,685.0,689.0,0.0,8.0,0.0,11952.0,88.5,739.0,735.0,0.0,N
469,10400.0,10400.0,10400.0, 36 months, 12.69%,348.87,B,B5,4 years,RENT,44000.0,Source Verified,Dec-2011,Fully Paid,credit_card,CA,19.91,0.0,2002-04-01 00:00:00,710.0,714.0,2.0,6.0,0.0,13695.0,90.1,734.0,730.0,0.0,N
470,4500.0,4500.0,4500.0, 60 months, 17.58%,113.25,D,D4,7 years,MORTGAGE,51600.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,WA,22.63,0.0,2004-06-01 00:00:00,685.0,689.0,1.0,8.0,0.0,13739.0,67.7,679.0,675.0,0.0,N
471,11500.0,11500.0,11500.0, 36 months, 12.42%,384.28,B,B4,< 1 year,RENT,38500.0,Source Verified,Dec-2011,Fully Paid,credit_card,DC,13.06,0.0,2004-10-01 00:00:00,690.0,694.0,0.0,8.0,0.0,10838.0,89.6,679.0,675.0,0.0,N
472,10000.0,10000.0,9975.0, 36 months,  6.62%,307.04,A,A2,4 years,RENT,75000.0,Verified,Dec-2011,Fully Paid,home_improvement,FL,24.85,0.0,1999-11-01 00:00:00,760.0,764.0,2.0,19.0,0.0,3548.0,5.9,829.0,825.0,0.0,N
473,18225.0,13450.0,13425.0, 60 months, 13.49%,309.42,C,C1,10+ years,MORTGAGE,37320.0,Verified,Dec-2011,Fully Paid,debt_consolidation,GA,20.8,0.0,2001-06-01 00:00:00,720.0,724.0,0.0,8.0,0.0,17404.0,74.4,624.0,620.0,0.0,N
474,3600.0,3600.0,3600.0, 36 months,  8.90%,114.32,A,A5,10+ years,RENT,55000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,NY,5.48,0.0,2002-06-01 00:00:00,720.0,724.0,0.0,8.0,0.0,9550.0,65.9,724.0,720.0,0.0,N
475,18500.0,13250.0,13250.0, 60 months, 11.71%,292.81,B,B3,2 years,RENT,100000.0,Verified,Dec-2011,Fully Paid,major_purchase,CA,0.72,0.0,2003-01-01 00:00:00,760.0,764.0,0.0,7.0,0.0,6149.0,10.4,734.0,730.0,0.0,N
476,16800.0,16800.0,16775.0, 60 months, 18.25%,428.9,D,D5,10+ years,MORTGAGE,70000.0,Verified,Dec-2011,Fully Paid,credit_card,CO,21.5,0.0,1999-09-01 00:00:00,680.0,684.0,2.0,10.0,0.0,10296.0,38.4,684.0,680.0,0.0,N
477,10000.0,10000.0,10000.0, 36 months, 17.27%,357.88,D,D3,8 years,RENT,68000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,MT,17.15,0.0,2002-03-01 00:00:00,665.0,669.0,1.0,7.0,0.0,6754.0,92.5,599.0,595.0,0.0,N
478,15000.0,15000.0,15000.0, 36 months, 18.25%,544.17,D,D5,10+ years,MORTGAGE,66000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,8.49,2.0,1988-01-01 00:00:00,660.0,664.0,2.0,10.0,0.0,17258.0,89.1,694.0,690.0,0.0,N
479,8000.0,8000.0,8000.0, 36 months, 11.71%,264.61,B,B3,8 years,RENT,85000.0,Source Verified,Dec-2011,Fully Paid,major_purchase,NJ,10.22,0.0,2002-11-01 00:00:00,705.0,709.0,1.0,12.0,0.0,15938.0,35.7,669.0,665.0,0.0,N
480,25000.0,17950.0,17925.0, 60 months, 16.77%,443.89,D,D2,1 year,RENT,83004.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,13.66,0.0,1997-08-01 00:00:00,715.0,719.0,0.0,10.0,0.0,22388.0,82.9,804.0,800.0,0.0,N
481,16000.0,16000.0,16000.0, 36 months,  7.90%,500.65,A,A4,1 year,RENT,51000.0,Source Verified,Dec-2011,Charged Off,debt_consolidation,AZ,24.66,0.0,1992-12-01 00:00:00,730.0,734.0,0.0,8.0,0.0,29485.0,81.0,619.0,615.0,0.0,N
482,8000.0,8000.0,8000.0, 36 months, 10.65%,260.59,B,B2,2 years,RENT,55000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,11.56,0.0,1999-04-01 00:00:00,700.0,704.0,0.0,9.0,0.0,9004.0,15.7,789.0,785.0,0.0,N
483,7200.0,7200.0,7200.0, 36 months,  7.51%,224.0,A,A3,10+ years,MORTGAGE,47000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,VA,19.74,0.0,1998-03-01 00:00:00,725.0,729.0,0.0,12.0,0.0,16106.0,83.5,769.0,765.0,0.0,N
484,12000.0,12000.0,12000.0, 36 months,  7.51%,373.33,A,A3,4 years,RENT,86000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,13.3,0.0,2002-08-01 00:00:00,735.0,739.0,1.0,16.0,0.0,13715.0,51.8,814.0,810.0,0.0,N
485,2200.0,2200.0,2200.0, 36 months, 15.27%,76.56,C,C4,10+ years,OWN,48000.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,TX,5.47,0.0,2000-05-01 00:00:00,680.0,684.0,3.0,3.0,0.0,10130.0,83.7,579.0,575.0,0.0,N
486,20000.0,20000.0,19975.0, 60 months, 12.69%,451.9,B,B5,10+ years,RENT,49000.0,Verified,Dec-2011,Fully Paid,other,NY,17.78,0.0,2001-04-01 00:00:00,725.0,729.0,0.0,10.0,0.0,12064.0,66.9,629.0,625.0,0.0,N
487,28000.0,28000.0,28000.0, 60 months, 12.42%,628.81,B,B4,4 years,MORTGAGE,85000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,PA,15.87,0.0,1995-07-01 00:00:00,755.0,759.0,1.0,10.0,0.0,23199.0,58.7,744.0,740.0,0.0,N
488,6000.0,6000.0,6000.0, 36 months,  7.51%,186.67,A,A3,2 years,MORTGAGE,50000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,AR,23.86,0.0,2000-09-01 00:00:00,745.0,749.0,1.0,8.0,0.0,22282.0,62.4,754.0,750.0,0.0,N
489,25000.0,25000.0,24975.0, 60 months, 19.42%,654.31,E,E3,10+ years,RENT,105000.0,Verified,Dec-2011,Charged Off,credit_card,NY,21.13,0.0,2000-08-01 00:00:00,680.0,684.0,0.0,16.0,0.0,28380.0,85.3,519.0,515.0,0.0,N
490,8000.0,8000.0,8000.0, 60 months,  8.90%,165.68,A,A5,1 year,RENT,51204.0,Not Verified,Dec-2011,Charged Off,debt_consolidation,NY,25.12,0.0,1987-08-01 00:00:00,750.0,754.0,0.0,16.0,0.0,20888.0,37.6,669.0,665.0,0.0,N
491,14400.0,14400.0,14400.0, 36 months, 15.27%,501.09,C,C4,2 years,RENT,42996.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,NY,0.98,0.0,2008-08-01 00:00:00,725.0,729.0,1.0,3.0,0.0,62.0,7.7,619.0,615.0,0.0,N
492,20000.0,13700.0,13675.0, 60 months, 19.03%,355.62,E,E2,5 years,RENT,60000.0,Verified,Dec-2011,Fully Paid,credit_card,CA,18.06,0.0,1994-10-01 00:00:00,695.0,699.0,0.0,11.0,0.0,29665.0,97.4,589.0,585.0,0.0,N
493,25000.0,19950.0,19925.0, 60 months, 14.27%,467.0,C,C2,10+ years,MORTGAGE,85000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,MD,13.41,0.0,1986-10-01 00:00:00,725.0,729.0,0.0,11.0,0.0,25856.0,91.7,729.0,725.0,0.0,N
494,14050.0,14050.0,14050.0, 36 months,  8.90%,446.14,A,A5,3 years,MORTGAGE,120000.0,Verified,Dec-2011,Fully Paid,major_purchase,NY,2.21,0.0,2006-05-01 00:00:00,735.0,739.0,2.0,9.0,0.0,2217.0,18.8,664.0,660.0,0.0,N
495,6000.0,6000.0,6000.0, 36 months, 13.49%,203.59,C,C1,10+ years,OWN,62691.0,Not Verified,Dec-2011,Fully Paid,major_purchase,AL,3.16,0.0,1994-02-01 00:00:00,675.0,679.0,0.0,5.0,0.0,6704.0,94.4,594.0,590.0,0.0,N
496,16100.0,16100.0,16075.0, 60 months, 11.71%,355.79,B,B3,< 1 year,MORTGAGE,36000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,PA,27.8,0.0,1998-07-01 00:00:00,725.0,729.0,0.0,10.0,0.0,13481.0,46.0,724.0,720.0,0.0,N
497,35000.0,23250.0,23225.0, 60 months, 20.30%,619.88,E,E5,3 years,OWN,85000.0,Verified,Dec-2011,Charged Off,debt_consolidation,FL,16.39,0.0,1984-12-01 00:00:00,685.0,689.0,2.0,10.0,0.0,18515.0,76.5,654.0,650.0,0.0,N
498,10525.0,10525.0,10525.0, 36 months,  7.90%,329.33,A,A4,4 years,RENT,49668.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,7.27,0.0,2002-10-01 00:00:00,735.0,739.0,0.0,4.0,0.0,10881.0,68.9,744.0,740.0,0.0,N
499,7200.0,7200.0,7200.0, 36 months, 15.96%,252.99,C,C5,2 years,RENT,30000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,NJ,5.2,0.0,1999-10-01 00:00:00,685.0,689.0,1.0,2.0,0.0,1884.0,94.2,499.0,0.0,0.0,N
500,18500.0,15775.0,15775.0, 60 months, 10.65%,340.24,B,B2,10+ years,OWN,40000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,HI,26.34,0.0,1996-06-01 00:00:00,810.0,814.0,0.0,8.0,0.0,8.0,0.1,829.0,825.0,0.0,N
501,12000.0,12000.0,12000.0, 36 months, 13.49%,407.17,C,C1,10+ years,MORTGAGE,40000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,AR,16.2,0.0,1996-09-01 00:00:00,690.0,694.0,2.0,15.0,0.0,14582.0,74.4,679.0,675.0,0.0,N
502,12000.0,12000.0,12000.0, 36 months, 11.71%,396.92,B,B3,5 years,MORTGAGE,100000.0,Not Verified,Dec-2011,Fully Paid,credit_card,IL,6.58,0.0,2004-10-01 00:00:00,695.0,699.0,0.0,10.0,0.0,17590.0,79.6,744.0,740.0,0.0,N
503,3000.0,3000.0,3000.0, 36 months, 11.71%,99.23,B,B3,2 years,RENT,56312.0,Not Verified,Dec-2011,Fully Paid,other,VA,16.03,0.0,2002-03-01 00:00:00,690.0,694.0,2.0,6.0,0.0,10014.0,83.4,679.0,675.0,0.0,N
504,9500.0,9500.0,9500.0, 36 months, 16.29%,335.36,D,D1,10+ years,RENT,54011.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,CA,18.51,0.0,1999-12-01 00:00:00,665.0,669.0,1.0,9.0,0.0,18757.0,79.5,679.0,675.0,0.0,N
505,19775.0,19775.0,19775.0, 36 months, 12.42%,660.79,B,B4,2 years,RENT,49110.32,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,17.57,0.0,1998-10-01 00:00:00,715.0,719.0,2.0,10.0,0.0,19672.0,61.1,699.0,695.0,0.0,N
506,12000.0,12000.0,11975.0, 60 months, 14.65%,283.28,C,C3,< 1 year,RENT,75000.0,Verified,Dec-2011,Charged Off,credit_card,HI,16.13,0.0,2000-11-01 00:00:00,715.0,719.0,3.0,14.0,0.0,16664.0,89.4,519.0,515.0,0.0,N
507,28000.0,28000.0,26968.313459215125, 60 months, 14.27%,655.44,C,C2,7 years,MORTGAGE,95000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,WA,9.46,0.0,2000-05-01 00:00:00,735.0,739.0,1.0,9.0,0.0,17936.0,68.1,644.0,640.0,0.0,N
508,30000.0,30000.0,30000.0, 36 months, 12.42%,1002.46,B,B4,2 years,RENT,80000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,WI,22.23,0.0,2000-05-01 00:00:00,725.0,729.0,0.0,8.0,0.0,22177.0,94.0,554.0,550.0,0.0,N
509,16000.0,16000.0,16000.0, 36 months, 10.65%,521.18,B,B2,9 years,MORTGAGE,55000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,13.33,0.0,2002-03-01 00:00:00,730.0,734.0,2.0,8.0,0.0,8705.0,89.7,764.0,760.0,0.0,N
510,14500.0,14500.0,14500.0, 36 months, 14.65%,500.17,C,C3,8 years,RENT,90000.0,Verified,Dec-2011,Fully Paid,credit_card,MD,5.24,0.0,2001-10-01 00:00:00,685.0,689.0,1.0,17.0,0.0,15077.0,46.7,739.0,735.0,0.0,N
511,11700.0,11700.0,11675.0, 60 months, 14.65%,276.2,C,C3,3 years,RENT,68500.0,Verified,Dec-2011,Fully Paid,credit_card,VA,18.17,0.0,2005-08-01 00:00:00,725.0,729.0,1.0,12.0,0.0,7203.0,39.8,739.0,735.0,0.0,N
512,4150.0,4150.0,4150.0, 36 months, 10.65%,135.18,B,B2,4 years,RENT,100000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,CA,1.99,0.0,1998-02-01 00:00:00,685.0,689.0,0.0,7.0,0.0,4255.0,25.0,699.0,695.0,0.0,N
513,15000.0,15000.0,14975.0, 60 months, 11.71%,331.48,B,B3,10+ years,MORTGAGE,72000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,AL,26.48,0.0,1999-02-01 00:00:00,735.0,739.0,0.0,8.0,0.0,10982.0,67.8,744.0,740.0,0.0,N
514,24000.0,24000.0,24000.0, 36 months, 16.77%,852.93,D,D2,6 years,RENT,70000.0,Verified,Dec-2011,Fully Paid,credit_card,CA,12.57,0.0,2004-11-01 00:00:00,690.0,694.0,0.0,10.0,0.0,9043.0,91.2,594.0,590.0,0.0,N
515,21250.0,21250.0,21250.0, 36 months, 12.42%,710.08,B,B4,5 years,RENT,37000.0,Verified,Dec-2011,Charged Off,other,NJ,14.27,0.0,2000-05-01 00:00:00,715.0,719.0,1.0,8.0,0.0,14899.0,69.3,654.0,650.0,0.0,N
516,10000.0,10000.0,10000.0, 36 months, 14.27%,343.09,C,C2,10+ years,OWN,75000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,AR,13.46,0.0,1995-11-01 00:00:00,680.0,684.0,1.0,9.0,0.0,19535.0,71.3,794.0,790.0,0.0,N
517,25000.0,25000.0,24975.0, 60 months, 18.25%,638.25,D,D5,< 1 year,MORTGAGE,75000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,10.58,0.0,1997-08-01 00:00:00,690.0,694.0,0.0,13.0,0.0,14608.0,72.0,759.0,755.0,0.0,N
518,4000.0,4000.0,4000.0, 36 months, 15.96%,140.55,C,C5,6 years,RENT,39000.0,Source Verified,Dec-2011,Fully Paid,debt_consolidation,NV,21.91,0.0,2006-02-01 00:00:00,665.0,669.0,2.0,6.0,0.0,8038.0,93.5,659.0,655.0,0.0,N
519,15000.0,15000.0,15000.0, 36 months, 11.71%,496.14,B,B3,< 1 year,RENT,60000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,NY,8.86,0.0,2002-08-01 00:00:00,705.0,709.0,0.0,11.0,0.0,14615.0,70.8,684.0,680.0,0.0,N
520,20000.0,20000.0,19975.0, 60 months, 13.49%,460.1,C,C1,3 years,RENT,68000.0,Verified,Dec-2011,Fully Paid,credit_card,FL,9.09,0.0,1999-06-01 00:00:00,715.0,719.0,0.0,7.0,0.0,19736.0,79.3,674.0,670.0,0.0,N
521,15000.0,15000.0,14975.0, 60 months, 17.58%,377.49,D,D4,3 years,MORTGAGE,110000.0,Verified,Dec-2011,Fully Paid,home_improvement,UT,12.36,0.0,2005-01-01 00:00:00,695.0,699.0,1.0,5.0,0.0,7717.0,81.2,719.0,715.0,0.0,N
522,3600.0,3600.0,3600.0, 36 months, 15.96%,126.5,C,C5,3 years,RENT,40000.0,Source Verified,Dec-2011,Fully Paid,moving,NY,12.78,0.0,2008-11-01 00:00:00,680.0,684.0,1.0,5.0,0.0,3447.0,52.2,549.0,545.0,0.0,N
523,6000.0,6000.0,6000.0, 60 months, 19.03%,155.75,E,E2,5 years,OWN,31000.0,Verified,Dec-2011,Fully Paid,debt_consolidation,CA,20.13,0.0,2003-01-01 00:00:00,675.0,679.0,1.0,5.0,0.0,7996.0,93.0,684.0,680.0,0.0,N
524,15000.0,15000.0,15000.0, 36 months, 15.27%,521.97,C,C4,10+ years,RENT,60000.0,Verified,Dec-2011,Charged Off,debt_consolidation,NY,10.72,0.0,2002-04-01 00:00:00,680.0,684.0,2.0,7.0,0.0,12333.0,75.2,539.0,535.0,0.0,N
525,12000.0,12000.0,11975.0, 60 months, 18.25%,306.36,D,D5,3 years,RENT,43000.0,Verified,Dec-2011,Fully Paid,credit_card,CA,15.24,0.0,2006-07-01 00:00:00,670.0,674.0,1.0,14.0,0.0,7949.0,45.4,769.0,765.0,0.0,N
526,12375.0,12375.0,12375.0, 36 months,  7.51%,385.0,A,A3,6 years,RENT,42000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,MD,28.06,0.0,2001-03-01 00:00:00,735.0,739.0,2.0,13.0,0.0,13538.0,52.1,674.0,670.0,0.0,N
527,4000.0,4000.0,4000.0, 36 months, 12.69%,134.18,B,B5,6 years,RENT,30000.0,Not Verified,Dec-2011,Charged Off,home_improvement,FL,17.6,0.0,1996-03-01 00:00:00,680.0,684.0,1.0,8.0,0.0,1296.0,5.5,629.0,625.0,0.0,N
528,13000.0,13000.0,13000.0, 36 months, 10.65%,423.46,B,B2,10+ years,MORTGAGE,50000.0,Not Verified,Dec-2011,Fully Paid,debt_consolidation,FL,20.11,0.0,1998-04-01 00:00:00,705.0,709.0,0.0,13.0,0.0,13810.0,40.6,534.0,530.0,0.0,N
